lr/train,time/total_timesteps,train/loss_avg,train/loss_std,train/loss
0.0003762392481757066,5000,2.2220150499681597,4.130874015651839,0.7610628604888916
0.0003762392481757066,10000,0.7486330173492431,0.10963392706808321,0.6352798938751221
0.0003762392481757066,15000,0.6698766798019409,0.07804379645706572,0.590739369392395
0.0003762392481757066,20000,0.6072948165893555,0.09408353031730785,0.4341295659542084
0.0003762392481757066,25000,0.5999829526901245,0.13619766942798314,0.5690863132476807
0.0003762392481757066,30000,0.6130172590255737,0.08725003618569037,0.48680657148361206
0.0003762392481757066,35000,0.5723869067192078,0.10075951439303515,0.4054080843925476
0.0003762392481757066,40000,0.5451658167839051,0.0877279765502939,0.5114760398864746
0.0003762392481757066,45000,0.5644566840171814,0.13073482622712704,0.5921382308006287
0.0003762392481757066,50000,0.525291885471344,0.11543689534845743,0.5853564739227295
0.0003762392481757066,55000,0.48464303255081176,0.07312219391877255,0.5069159865379333
0.0003762392481757066,60000,0.4953103180885315,0.09358568667063434,0.420057088136673
0.0003762392481757066,65000,0.5169875426769257,0.09070843597525316,0.43596383929252625
0.0003762392481757066,70000,0.5029766043186188,0.08170448954083344,0.5618096590042114
0.0003762392481757066,75000,0.43674792547225955,0.09455214978810225,0.2935550808906555
0.0003762392481757066,80000,0.4681707486152649,0.07392356905214181,0.5343234539031982
0.0003762392481757066,85000,0.46512222776412965,0.09310580757860207,0.44349879026412964
0.0003762392481757066,90000,0.4404131999015808,0.08000250113847394,0.4421791434288025
0.0003762392481757066,95000,0.45832922048568725,0.0845314836483895,0.3289451003074646
0.0003762392481757066,100000,0.4526927454948425,0.08630269430559939,0.5576235055923462
0.0003762392481757066,105000,0.45073176469802856,0.10883700289207149,0.3106380105018616
0.0003762392481757066,110000,0.4420972883224487,0.08756105598744889,0.3800232708454132
0.0003762392481757066,115000,0.3842902895450592,0.09886957939808366,0.37785330414772034
0.0003762392481757066,120000,0.3989332064151764,0.07525841660318988,0.43139541149139404
0.0003762392481757066,125000,0.4108794317722321,0.08669692325924659,0.2197515070438385
0.0003762392481757066,130000,0.41825908637046816,0.07926538488010723,0.5280252695083618
0.0003762392481757066,135000,0.3613674171209335,0.05973464914333292,0.24607343971729279
0.0003762392481757066,140000,0.3996690426111221,0.10186181201478091,0.3517274856567383
0.0003762392481757066,145000,0.364868484210968,0.08384107757999822,0.40703731775283813
0.0003762392481757066,150000,0.3834888949394226,0.07890648953723196,0.32526516914367676
0.0003762392481757066,155000,0.3672042272090912,0.10236429608886378,0.3989011347293854
0.0003762392481757066,160000,0.360571485376358,0.092228159465477,0.3142658770084381
0.0003762392481757066,165000,0.35251600189208987,0.07445890765827871,0.3143196105957031
0.0003762392481757066,170000,0.3720991542816162,0.08301193027662386,0.32501471042633057
0.0003762392481757066,175000,0.4074576758384705,0.08241285162196912,0.3740912079811096
0.0003762392481757066,180000,0.3584183972358704,0.06337846968693318,0.42533326148986816
0.0003762392481757066,185000,0.37760723457336426,0.07989638268094691,0.6000425815582275
0.0003762392481757066,190000,0.33440896692276,0.09922550118543078,0.35936376452445984
0.0003762392481757066,195000,0.3440700878381729,0.0952323045561923,0.24422220885753632
0.0003762392481757066,200000,0.3387902067899704,0.09972010380379458,0.2962445616722107
