lr/train,time/total_timesteps,train/loss_avg,train/loss_std,train/loss
0.053794562399248465,5000,15.8989870889995,25.861339709560628,2.4711852073669434
0.053794562399248465,10000,2.013230509185791,0.3325924001320716,1.74481201171875
0.053794562399248465,15000,1.8670261417388916,0.35407790809700856,1.9099948406219482
0.053794562399248465,20000,1.5695459888458252,0.178725737572798,1.2880553007125854
0.053794562399248465,25000,1.3197293292999268,0.22252378966304567,1.3355462551116943
0.053794562399248465,30000,1.2062833618164062,0.22654992125496154,0.9384433031082153
0.053794562399248465,35000,1.081795278930664,0.1545514451485598,0.9389526844024658
0.053794562399248465,40000,1.107303006362915,0.1682193684517184,0.9340218305587769
0.053794562399248465,45000,1.091219306564331,0.25069965129149274,1.1591832637786865
0.053794562399248465,50000,1.1667358932495118,0.2829504790726261,0.8631991147994995
0.053794562399248465,55000,0.9752309303283692,0.14400643936138782,0.9217069149017334
0.053794562399248465,60000,0.935279259109497,0.13823348393703047,0.8745125532150269
0.053794562399248465,65000,0.9234697233200073,0.06921714645958135,0.8597449064254761
0.053794562399248465,70000,0.8779449365615845,0.08639706716278678,0.7150936126708984
0.053794562399248465,75000,0.8835220531463623,0.09874282712149443,0.8585789203643799
0.053794562399248465,80000,0.8547086414337158,0.08926062945914359,0.9805178642272949
0.053794562399248465,85000,0.8575453516006469,0.11630888079098593,0.768069863319397
0.053794562399248465,90000,0.8652720798492431,0.10511381072637357,0.9447845816612244
0.053794562399248465,95000,0.917908132648468,0.08239305627083421,0.8842836022377014
0.053794562399248465,100000,0.8957415654182435,0.09334177645098933,0.7669801712036133
0.053794562399248465,105000,0.8823721118927002,0.09015850814710362,0.7941362857818604
0.053794562399248465,110000,0.8562581066131592,0.07725906623059596,0.9267950057983398
0.053794562399248465,115000,0.8563638509750366,0.08527384012751915,0.799838662147522
0.053794562399248465,120000,0.8649814203262329,0.07740224015040863,0.8217834234237671
0.053794562399248465,125000,0.8656267211914063,0.08360070358627564,0.7724618911743164
0.053794562399248465,130000,0.8573389694213868,0.08006544855640155,0.731999397277832
0.053794562399248465,135000,0.8345406964302063,0.07222468248322897,0.7645248770713806
0.053794562399248465,140000,0.8687033732414245,0.09342394039876466,1.0308715105056763
0.053794562399248465,145000,0.8842803347587586,0.1090774822345145,0.7961582541465759
0.053794562399248465,150000,0.8417362677574157,0.07124514147769756,0.8478211760520935
0.053794562399248465,155000,0.8779202114105225,0.09715128881199189,0.8938561677932739
0.053794562399248465,160000,0.8895699403762818,0.1011089509123375,1.0192358493804932
0.053794562399248465,165000,1.0350867250442506,0.1158181488731847,0.9617139101028442
0.053794562399248465,170000,1.0119114206314086,0.10413200666534514,1.0148757696151733
0.053794562399248465,175000,0.9599565452575683,0.05744388547031928,1.004540205001831
0.053794562399248465,180000,0.9373599044799805,0.08190707540152006,0.7814839482307434
0.053794562399248465,185000,0.888651070022583,0.10677090746360483,1.21519136428833
0.053794562399248465,190000,0.8881201370239258,0.07594954706235645,0.904090166091919
0.053794562399248465,195000,0.8796678987503052,0.06292461131587708,0.9090036153793335
0.053794562399248465,200000,0.9192421590805053,0.10803648400051555,0.8815969228744507
