time/total_timesteps,train/loss,lr/train,train/loss_avg,train/loss_std
5000,1.2544593811035156,0.02497246090136584,4.829745660945899,6.6668009195333156
10000,1.0494604110717773,0.02497246090136584,1.3203814697265626,0.22295645937338363
15000,1.2573497295379639,0.02497246090136584,1.1245128574371337,0.12944430930671952
20000,1.00308358669281,0.02497246090136584,1.1440897296905517,0.18487791038798032
25000,1.3804106712341309,0.02497246090136584,1.1421810974121094,0.17313907825537303
30000,1.0056837797164917,0.02497246090136584,1.0666363552093505,0.19433188136503998
35000,1.0506970882415771,0.02497246090136584,0.9802398666381836,0.09623402770903884
40000,0.9924939870834351,0.02497246090136584,0.9441410472869873,0.08714307602598692
45000,0.9864014983177185,0.02497246090136584,0.8747722144126893,0.0860315019875776
50000,0.9410020112991333,0.02497246090136584,0.8669051358222961,0.0928916441233818
55000,0.9775241613388062,0.02497246090136584,0.88819105052948,0.10096104870938777
60000,0.8586364984512329,0.02497246090136584,0.8382854024887085,0.08603090251921805
65000,0.7412518262863159,0.02497246090136584,0.8335114316940307,0.10880369362454646
70000,0.7663872838020325,0.02497246090136584,0.7856487228393555,0.12752269043324282
75000,0.8135511875152588,0.02497246090136584,0.75498251247406,0.11061631667163102
80000,0.5984514951705933,0.02497246090136584,0.6958499820709229,0.09395365514755182
85000,0.7027695178985596,0.02497246090136584,0.7256393238067627,0.08875006674842276
90000,0.9021331667900085,0.02497246090136584,0.7838993745803833,0.08418779160002995
95000,0.702996015548706,0.02497246090136584,0.7821430585861207,0.10000771688991753
100000,0.5850740671157837,0.02497246090136584,0.6707926853179932,0.0717992489835734
105000,0.5021190047264099,0.02497246090136584,0.662539636516571,0.08178440008565717
110000,0.802936851978302,0.02497246090136584,0.6900091692924499,0.09808607270811932
115000,0.6980161666870117,0.02497246090136584,0.7163420320510864,0.07877915227755028
120000,0.671000599861145,0.02497246090136584,0.7085945068359375,0.09781862411445694
125000,0.659108579158783,0.02497246090136584,0.7627144377708435,0.11029913305296646
130000,0.6815446615219116,0.02497246090136584,0.7375611279487609,0.12305821570526541
135000,0.6117582321166992,0.02497246090136584,0.7198291370391846,0.07880702086698103
140000,0.7315556406974792,0.02497246090136584,0.7203596347808838,0.11469297962186352
145000,0.813279926776886,0.02497246090136584,0.7400619420051575,0.07113101723644193
150000,0.6696470379829407,0.02497246090136584,0.7413969128608704,0.08042482250567659
155000,0.6646488904953003,0.02497246090136584,0.6893562236785888,0.10912832172608788
160000,0.7268999814987183,0.02497246090136584,0.7278793745040893,0.1335482065122674
165000,0.8579730987548828,0.02497246090136584,0.6946907836914062,0.10373476857172434
170000,0.6684259176254272,0.02497246090136584,0.698391199874878,0.08623085922807075
175000,0.9992762804031372,0.02497246090136584,0.7269840921401978,0.13293750241182684
180000,0.6500982046127319,0.02497246090136584,0.7588786378860474,0.061237401938066684
185000,0.6887531280517578,0.02497246090136584,0.7555215675354003,0.08424063851886825
190000,0.7792651057243347,0.02497246090136584,0.7621049409866333,0.09759451582984997
195000,0.6226868629455566,0.02497246090136584,0.7637597616195678,0.08470188703307689
200000,0.718548595905304,0.02497246090136584,0.7343497024536133,0.09325819710134602
