time/total_timesteps,train/loss,lr/train,train/loss_avg,train/loss_std
5000,0.6760045289993286,0.0011450422569508863,0.7817565086788257,0.15460260417678348
10000,0.49366962909698486,0.0011450422569508863,0.6444095914840698,0.13524810451627775
15000,0.48204970359802246,0.0011450422569508863,0.5835733306884766,0.15235127094479253
20000,0.28068140149116516,0.0011450422569508863,0.5448627618789673,0.16939331022803386
25000,0.6044187545776367,0.0011450422569508863,0.5391186262130737,0.1531733584071387
30000,0.35828378796577454,0.0011450422569508863,0.49857040910720823,0.17654461436911198
35000,0.8588742613792419,0.0011450422569508863,0.4909755708694458,0.1809971438855158
40000,0.45761340856552124,0.0011450422569508863,0.48508604593276977,0.17009247346214496
45000,0.6224046349525452,0.0011450422569508863,0.47805528173446654,0.1537169173228637
50000,0.3659031391143799,0.0011450422569508863,0.481773450756073,0.15455282606358864
55000,0.7819763422012329,0.0011450422569508863,0.4855170461654663,0.17359258625869706
60000,0.9233303070068359,0.0011450422569508863,0.44541093788146974,0.15597114268454085
65000,0.1784185767173767,0.0011450422569508863,0.46485757608413697,0.15804832662081134
70000,0.3724896311759949,0.0011450422569508863,0.4601267951011658,0.18423872866131855
75000,0.8915789127349854,0.0011450422569508863,0.4316949495315552,0.15734144222747437
80000,0.4227061867713928,0.0011450422569508863,0.39850193252563476,0.14389480244050812
85000,0.291079580783844,0.0011450422569508863,0.4254575404167175,0.166021004986307
90000,0.3028402030467987,0.0011450422569508863,0.3899774159431458,0.1499845226700821
95000,0.4678654372692108,0.0011450422569508863,0.4115337178707123,0.1532299871676329
100000,0.5056941509246826,0.0011450422569508863,0.40171199259757995,0.1663480290556297
105000,0.7086615562438965,0.0011450422569508863,0.36850411529541016,0.15067225291200884
110000,0.3214212656021118,0.0011450422569508863,0.35584704303741455,0.14620039384725447
115000,0.19540199637413025,0.0011450422569508863,0.3353231418132782,0.1408931898787079
120000,0.37994277477264404,0.0011450422569508863,0.3546518989086151,0.14940483821473327
125000,0.10317026078701019,0.0011450422569508863,0.3452830269575119,0.13678135008168132
130000,0.3547596037387848,0.0011450422569508863,0.31519466903209686,0.14710297862368327
135000,0.361672580242157,0.0011450422569508863,0.34280839691162107,0.14417001885617428
140000,0.6468420028686523,0.0011450422569508863,0.36954405012130737,0.15366063144762507
145000,0.29972487688064575,0.0011450422569508863,0.36261655530929565,0.1416279986756005
150000,0.2929328680038452,0.0011450422569508863,0.349819908618927,0.1449769075569215
155000,0.3426482081413269,0.0011450422569508863,0.3231963987350464,0.1525725351452423
160000,0.4693509638309479,0.0011450422569508863,0.3281252784729004,0.14018103929480027
165000,0.5023871660232544,0.0011450422569508863,0.33669979000091554,0.13602716566186027
170000,0.43814781308174133,0.0011450422569508863,0.3050545335769653,0.14314281043676713
175000,0.18050605058670044,0.0011450422569508863,0.3260200469017029,0.14026975650138812
180000,0.35683727264404297,0.0011450422569508863,0.2823730604171753,0.14614717973356922
185000,0.6222952604293823,0.0011450422569508863,0.3107369052886963,0.13534850049218922
190000,0.1582050770521164,0.0011450422569508863,0.33263726840019225,0.13956552251589383
195000,0.19152039289474487,0.0011450422569508863,0.31613195090293883,0.14733702000355503
200000,0.6320953369140625,0.0011450422569508863,0.3070454623222351,0.14042664161288868
