lr/train,train/loss,train/loss_std,time/total_timesteps,train/loss_avg
0.01821085177513439,0.9624754786491394,0.6095863030686217,5000,1.3657808025409963
0.01821085177513439,0.8959872722625732,0.050221341692177374,10000,0.9013308651924133
0.01821085177513439,0.8216100931167603,0.05137900445815101,15000,0.8517505895614624
0.01821085177513439,0.695460855960846,0.05435991065291757,20000,0.8115259862899781
0.01821085177513439,0.7989609837532043,0.07494763241997257,25000,0.7408008839607239
0.01821085177513439,0.6854891180992126,0.12108372832481773,30000,0.7130975632667541
0.01821085177513439,0.5621414184570312,0.13574915707344729,35000,0.6987231954574585
0.01821085177513439,0.6896969079971313,0.11910980636634606,40000,0.6739200485229492
0.01821085177513439,0.6769179105758667,0.12571277027495095,45000,0.7513725522994995
0.01821085177513439,0.7311108708381653,0.0990911853292995,50000,0.7182025485992432
0.01821085177513439,0.6321547031402588,0.17489869430934626,55000,0.7063417657852172
0.01821085177513439,0.6254688501358032,0.2052899805126184,60000,0.766683224105835
0.01821085177513439,0.6348791122436523,0.11961969070688037,65000,0.656039315032959
0.01821085177513439,0.6450095772743225,0.14589110231208877,70000,0.6989727079391479
0.01821085177513439,0.606792688369751,0.16560001494444793,75000,0.6773508420944214
0.01821085177513439,0.5813042521476746,0.16035030088771016,80000,0.6122913928985596
0.01821085177513439,0.7224764823913574,0.13067890056761733,85000,0.6870277626037598
0.01821085177513439,0.4702613651752472,0.13997396437109824,90000,0.6526983071327209
0.01821085177513439,0.6520835161209106,0.1106611557855889,95000,0.6143307606697083
0.01821085177513439,0.5712636709213257,0.16371430184843652,100000,0.6649047441482544
0.01821085177513439,0.8608694076538086,0.12500955379036136,105000,0.6707862846374512
0.01821085177513439,0.862989068031311,0.11851775120000844,110000,0.707338041305542
0.01821085177513439,0.6132988929748535,0.14594055374781956,115000,0.6839999782562256
0.01821085177513439,0.5273158550262451,0.1175496584850729,120000,0.680156778717041
0.01821085177513439,0.9364962577819824,0.13698018969237444,125000,0.645237491607666
0.01821085177513439,0.812653660774231,0.11671721005758359,130000,0.6865514919281006
0.01821085177513439,0.7964273691177368,0.13224980790316518,135000,0.6642982141494751
0.01821085177513439,0.7305159568786621,0.155185835164053,140000,0.608765266609192
0.01821085177513439,0.6451750993728638,0.13281871276641224,145000,0.6285411203384399
0.01821085177513439,0.8473676443099976,0.1282651814171546,150000,0.6379343606948853
0.01821085177513439,0.9167560338973999,0.11757009203852802,155000,0.5743380178451538
0.01821085177513439,0.4942213296890259,0.15848908688606722,160000,0.6608683965682983
0.01821085177513439,0.5689311027526855,0.1557023482039391,165000,0.659298787689209
0.01821085177513439,0.5359296798706055,0.1558041598160356,170000,0.6095469215393067
0.01821085177513439,0.4104364216327667,0.14110541641135374,175000,0.6451522916316986
0.01821085177513439,0.5889414548873901,0.14955456676719017,180000,0.6714432840824127
0.01821085177513439,0.6296511888504028,0.15637099289678597,185000,0.7111790620803833
0.01821085177513439,0.866912305355072,0.10814415911462219,190000,0.6374031600952148
0.01821085177513439,0.9898123145103455,0.14511369670067917,195000,0.6613130499839782
0.01821085177513439,0.6445313096046448,0.17484215725556546,200000,0.6409532843589782
