lr/train,time/total_timesteps,train/loss_avg,train/loss_std,train/loss
0.06081889496096867,5000,7.934110958298785,11.129419286776015,2.1720190048217773
0.06081889496096867,10000,1.457772552871704,0.4089296080624208,1.3595272302627563
0.06081889496096867,15000,1.1370924295425415,0.16987739175748373,1.509142518043518
0.06081889496096867,20000,1.1549204225540162,0.17021428401864458,1.0622591972351074
0.06081889496096867,25000,1.013617723274231,0.15580030722236723,0.9056516885757446
0.06081889496096867,30000,1.1809063302993774,0.30313958320551454,0.8764616250991821
0.06081889496096867,35000,0.9574662569046021,0.09676559761740883,0.8673850297927856
0.06081889496096867,40000,0.8794621492385865,0.07070957582488335,0.7992570400238037
0.06081889496096867,45000,0.9072942756652832,0.11436172293684325,0.8196148872375488
0.06081889496096867,50000,0.8777080757141114,0.1110600535273318,0.7601332664489746
0.06081889496096867,55000,0.851939870262146,0.0663439027558174,0.8418399095535278
0.06081889496096867,60000,0.8583351949691772,0.09908263987120236,0.8480632901191711
0.06081889496096867,65000,0.8860415762901306,0.0658689130383826,0.9005441069602966
0.06081889496096867,70000,0.8437099232673645,0.07513393748486524,0.695570707321167
0.06081889496096867,75000,0.8260935561180115,0.09113748248207218,0.7922711968421936
0.06081889496096867,80000,0.8391687111854553,0.07708398208868635,0.9892795085906982
0.06081889496096867,85000,0.8282688579559326,0.0806075371861384,0.8707358837127686
0.06081889496096867,90000,0.803189157295227,0.04183526918410301,0.9334191679954529
0.06081889496096867,95000,0.9112875198364258,0.0733650200654438,0.8522402048110962
0.06081889496096867,100000,0.9096665697097779,0.073999208838795,0.7999594211578369
0.06081889496096867,105000,0.8869073859214782,0.05714256684827098,0.7387415766716003
0.06081889496096867,110000,0.8338951331138611,0.07084008148098664,0.9385908246040344
0.06081889496096867,115000,0.8324008480072022,0.07797364288552588,0.8059629201889038
0.06081889496096867,120000,0.8582252271652222,0.07601527109648266,0.9273101687431335
0.06081889496096867,125000,0.8911255774497986,0.06398444494787664,0.8903078436851501
0.06081889496096867,130000,0.8715105305671692,0.07271174194132744,0.792854905128479
0.06081889496096867,135000,0.864881396484375,0.056226449875889865,0.8175933361053467
0.06081889496096867,140000,0.8748847789764405,0.09107366831838606,1.0140955448150635
0.06081889496096867,145000,0.8919852395057678,0.09191715434930796,0.7997530102729797
0.06081889496096867,150000,0.8433069685935974,0.047457836628491075,0.8022019863128662
0.06081889496096867,155000,0.8593680219650268,0.10581396719584425,0.8371473550796509
0.06081889496096867,160000,0.8331218576431274,0.05515570126859039,0.8008723258972168
0.06081889496096867,165000,0.8617859453201294,0.04090973643127508,0.8246794939041138
0.06081889496096867,170000,0.8619121416091919,0.11035416899736826,0.9061185121536255
0.06081889496096867,175000,0.8618793291091918,0.04507298212080371,0.8650065660476685
0.06081889496096867,180000,0.8775333826065064,0.08321756829926148,0.8649961948394775
0.06081889496096867,185000,0.8525553915023804,0.10121340447288342,1.2658222913742065
0.06081889496096867,190000,0.8667972803115844,0.08749030830316892,0.8235416412353516
0.06081889496096867,195000,0.8495930877685547,0.08305636895351337,0.8333988189697266
0.06081889496096867,200000,0.8759333267211914,0.09131890969859625,0.8561781644821167
