lr/train,time/total_timesteps,train/loss_avg,train/loss_std,train/loss
0.04726486043455741,5000,6.827674714952054,10.082083284299603,2.6288435459136963
0.04726486043455741,10000,2.048625569152832,0.45415057620087323,1.6238819360733032
0.04726486043455741,15000,1.2354926092147827,0.17067185344184804,1.421960711479187
0.04726486043455741,20000,1.0982996381759644,0.1399108107920613,0.9716998338699341
0.04726486043455741,25000,1.012283501434326,0.07734325307596857,1.037393569946289
0.04726486043455741,30000,1.030517544555664,0.1324823095381352,0.9655475616455078
0.04726486043455741,35000,0.9491165168762207,0.09946840017642923,0.8735709190368652
0.04726486043455741,40000,0.9387589553833008,0.09925468731039118,0.9311928153038025
0.04726486043455741,45000,0.97767278175354,0.0942090689689093,0.8597180843353271
0.04726486043455741,50000,0.9603867916107178,0.10169499043422509,0.8599402904510498
0.04726486043455741,55000,0.9392997817993164,0.07794620908263483,0.9127821922302246
0.04726486043455741,60000,0.9518871963500977,0.07857134194836415,0.9399467706680298
0.04726486043455741,65000,0.9598862889289856,0.05747089671078662,0.9139252305030823
0.04726486043455741,70000,0.9377262894630433,0.10709195245957075,0.7335825562477112
0.04726486043455741,75000,0.9333806369781494,0.12835883330149697,0.9467934370040894
0.04726486043455741,80000,0.925669695854187,0.06583133374979615,0.9061947464942932
0.04726486043455741,85000,0.9260106660842895,0.11773973801174915,0.8088847398757935
0.04726486043455741,90000,0.9139363964080811,0.053827512932641645,0.9417290091514587
0.04726486043455741,95000,0.9656753794670105,0.08310324079732472,0.9410764575004578
0.04726486043455741,100000,0.9477856883049012,0.08634440719438452,0.920565664768219
0.04726486043455741,105000,0.9464875453948974,0.08059517890371351,0.9692468643188477
0.04726486043455741,110000,0.9341933120727539,0.1268917670247175,0.9429264068603516
0.04726486043455741,115000,0.9190508098602295,0.06806140001957896,0.9608738422393799
0.04726486043455741,120000,0.9804719257354736,0.11810726140783095,0.9168269634246826
0.04726486043455741,125000,0.9186763538360596,0.09618971201830445,0.9314854145050049
0.04726486043455741,130000,0.9436859710693359,0.06319803813476156,0.859787106513977
0.04726486043455741,135000,0.9365065598487854,0.057392744703552094,0.965512216091156
0.04726486043455741,140000,0.9335398642539978,0.12083554043258081,0.9825325608253479
0.04726486043455741,145000,0.960239013671875,0.08687931846669453,0.9094722270965576
0.04726486043455741,150000,0.9271959100723267,0.07143391445919202,0.9970019459724426
0.04726486043455741,155000,0.9794828219413757,0.1268257093005261,0.8856062293052673
0.04726486043455741,160000,0.9394533362388611,0.06621601106665957,0.919755756855011
0.04726486043455741,165000,0.9340354173660278,0.04744615044154258,0.8837443590164185
0.04726486043455741,170000,0.9487097982406616,0.10085287908821626,0.9773809909820557
0.04726486043455741,175000,0.9185578125,0.09917348008962154,0.9141039848327637
0.04726486043455741,180000,0.9357141700744629,0.11025624759907064,0.7921450138092041
0.04726486043455741,185000,0.9182922275543213,0.09709203767873775,1.2190344333648682
0.04726486043455741,190000,0.9113364528656006,0.0683274727398095,0.9049906730651855
0.04726486043455741,195000,0.9274232908248902,0.09770260677708882,1.1283856630325317
0.04726486043455741,200000,0.9453539339065552,0.11223291459799517,0.8588062524795532
