lr/train,train/loss_avg,train/loss_std,train/loss,time/total_timesteps
0.0006190241226099513,0.9829822897307989,0.1619612621694401,0.8798608779907227,5000
0.0006190241226099513,0.8501655330657959,0.0770882849720223,0.7524875402450562,10000
0.0006190241226099513,0.7972225153923035,0.04532857344604346,0.7003782391548157,15000
0.0006190241226099513,0.7360607979774475,0.07947587068648557,0.8582413196563721,20000
0.0006190241226099513,0.7778037171363831,0.08311171245726492,0.8163498044013977,25000
0.0006190241226099513,0.7463916972160339,0.07377562530790838,0.7099481821060181,30000
0.0006190241226099513,0.7129138037681579,0.07256788456913847,0.7108624577522278,35000
0.0006190241226099513,0.6582923619270324,0.08503538331262757,0.5067387223243713,40000
0.0006190241226099513,0.7105525804519653,0.11382505751669152,0.8672758340835571,45000
0.0006190241226099513,0.6955722621917725,0.07549752523672504,0.7419375777244568,50000
0.0006190241226099513,0.6666031707763672,0.08392470883163822,0.7985707521438599,55000
0.0006190241226099513,0.6271839715957641,0.0892959314612071,0.6270978450775146,60000
0.0006190241226099513,0.6214926120758056,0.09678190067072757,0.776357889175415,65000
0.0006190241226099513,0.5586165551185608,0.10473065605031821,0.45096954703330994,70000
0.0006190241226099513,0.5746183485984803,0.09298847350205923,0.5516531467437744,75000
0.0006190241226099513,0.6008133655548096,0.09920894255569511,0.5511590838432312,80000
0.0006190241226099513,0.5819714598655701,0.08622263098715714,0.3938140273094177,85000
0.0006190241226099513,0.5866579319953918,0.11167418716311928,0.5043278932571411,90000
0.0006190241226099513,0.6210383235931396,0.10278113178644026,0.5644598007202148,95000
0.0006190241226099513,0.5413386962890625,0.11297905947757303,0.6945188045501709,100000
0.0006190241226099513,0.5641471884727478,0.13627651871915006,0.5111109614372253,105000
0.0006190241226099513,0.5734272961616516,0.09202039070665231,0.6461242437362671,110000
0.0006190241226099513,0.549190834236145,0.08387655153689494,0.4762760400772095,115000
0.0006190241226099513,0.5608883951187134,0.10961946934132732,0.4453902244567871,120000
0.0006190241226099513,0.5438373971939087,0.10890236301400373,0.7242189645767212,125000
0.0006190241226099513,0.538543772315979,0.08630382532669371,0.5558773279190063,130000
0.0006190241226099513,0.5246806852340699,0.10158604011708955,0.6202653646469116,135000
0.0006190241226099513,0.567024718284607,0.12067334621258713,0.7561689615249634,140000
0.0006190241226099513,0.5869209938049317,0.11597137027763665,0.5153818130493164,145000
0.0006190241226099513,0.5017968875885009,0.077430299574434,0.45106303691864014,150000
0.0006190241226099513,0.556802651834488,0.11099672944311155,0.484550803899765,155000
0.0006190241226099513,0.5239375363826752,0.12514524271423844,0.35451623797416687,160000
0.0006190241226099513,0.5893805377006531,0.09252875293087023,0.6306201815605164,165000
0.0006190241226099513,0.5644273782730103,0.09491887271093061,0.49116888642311096,170000
0.0006190241226099513,0.5181104605674743,0.0840604958666051,0.3887012004852295,175000
0.0006190241226099513,0.5022400632858276,0.08704141739566662,0.4648635685443878,180000
0.0006190241226099513,0.5830818431854248,0.09066171126289617,0.48280656337738037,185000
0.0006190241226099513,0.5413835041999817,0.08562391406611954,0.49428418278694153,190000
0.0006190241226099513,0.5622253468513488,0.09717497226121644,0.5627274513244629,195000
0.0006190241226099513,0.5494403133392334,0.09762243122714016,0.47347500920295715,200000
