train/loss_avg,train/loss,train/loss_std,lr/train,time/total_timesteps
0.885505748036338,0.8258386850357056,0.09237839148772245,0.0001480705804417375,5000
0.7453621747970581,0.667229413986206,0.06818314797521813,0.0001480705804417375,10000
0.6910631633758545,0.5922210216522217,0.05819606189009324,0.0001480705804417375,15000
0.6533475082397461,0.8314192891120911,0.08713914308047739,0.0001480705804417375,20000
0.6765024739265442,0.6039031147956848,0.0886017297548398,0.0001480705804417375,25000
0.6498135699272156,0.5580793619155884,0.07201441113364439,0.0001480705804417375,30000
0.6339148317337037,0.6486102342605591,0.0966492086587409,0.0001480705804417375,35000
0.5869675184249878,0.46473774313926697,0.07290303540155728,0.0001480705804417375,40000
0.6403528756141662,0.7414959073066711,0.10474157453807593,0.0001480705804417375,45000
0.611719982433319,0.6179389953613281,0.08016235033261851,0.0001480705804417375,50000
0.6030618211746216,0.7198089361190796,0.07862500252280938,0.0001480705804417375,55000
0.5627145418167114,0.49294036626815796,0.09413675329169638,0.0001480705804417375,60000
0.574972100353241,0.752335250377655,0.10906471528166037,0.0001480705804417375,65000
0.5088024488449097,0.4032386243343353,0.09145503526045812,0.0001480705804417375,70000
0.5403895347595215,0.5389153361320496,0.09657779488014641,0.0001480705804417375,75000
0.5603493571281433,0.5198463797569275,0.0895760309591445,0.0001480705804417375,80000
0.5323103591442108,0.3552541434764862,0.07464253822578668,0.0001480705804417375,85000
0.5272675137042999,0.46206796169281006,0.10333049983678623,0.0001480705804417375,90000
0.544325259399414,0.5330002307891846,0.09524585616253806,0.0001480705804417375,95000
0.47877097549438474,0.5825513005256653,0.10245622825823152,0.0001480705804417375,100000
0.5024330228328705,0.48622915148735046,0.11840082594304226,0.0001480705804417375,105000
0.5140725748538971,0.5474916696548462,0.07617489261824276,0.0001480705804417375,110000
0.4795123123168945,0.4305412769317627,0.077432816976702,0.0001480705804417375,115000
0.48814967002868653,0.41580134630203247,0.1099851538375657,0.0001480705804417375,120000
0.46228465099334715,0.6632474660873413,0.08946411837660402,0.0001480705804417375,125000
0.4739947708129883,0.483817994594574,0.0840528847901679,0.0001480705804417375,130000
0.4477111120223999,0.396373987197876,0.08061041336788337,0.0001480705804417375,135000
0.48473469123840335,0.6418347358703613,0.10700876135685386,0.0001480705804417375,140000
0.4974324133872986,0.4203168749809265,0.10763542806845768,0.0001480705804417375,145000
0.42625801076889036,0.4502561688423157,0.07550736290639029,0.0001480705804417375,150000
0.4667853479385376,0.4060392379760742,0.10587001140054277,0.0001480705804417375,155000
0.4367678581237793,0.3149252235889435,0.11493139332435745,0.0001480705804417375,160000
0.48294491305351256,0.4704138934612274,0.0896979304862906,0.0001480705804417375,165000
0.4554658865451813,0.4090946316719055,0.08626959968764777,0.0001480705804417375,170000
0.4065569550037384,0.3016345202922821,0.08023296128473119,0.0001480705804417375,175000
0.3901076882839203,0.33077293634414673,0.07605606568422094,0.0001480705804417375,180000
0.46461359753608705,0.3431362211704254,0.09389857152091177,0.0001480705804417375,185000
0.4438054791927338,0.33819156885147095,0.07187543741408832,0.0001480705804417375,190000
0.4545796856403351,0.40070733428001404,0.10258874555567034,0.0001480705804417375,195000
0.4418141664028168,0.37297967076301575,0.10573269124153079,0.0001480705804417375,200000
