lr/train,train/loss_avg,train/loss_std,train/loss,time/total_timesteps
0.00020118548018378772,1.053553834833946,0.12294819653697983,0.9642426371574402,5000
0.00020118548018378772,0.9178168473243713,0.04967689284531113,0.8120783567428589,10000
0.00020118548018378772,0.8483221285820007,0.04808205219348269,0.7481406331062317,15000
0.00020118548018378772,0.8089563042640686,0.07318967147792342,0.7933462858200073,20000
0.00020118548018378772,0.8318031715393066,0.06463895013861443,0.7647190093994141,25000
0.00020118548018378772,0.8168213567733764,0.05746167722616949,0.7620783448219299,30000
0.00020118548018378772,0.8030416484832764,0.06891745374456248,0.772872805595398,35000
0.00020118548018378772,0.7734040479660034,0.07770450039500751,0.5728638172149658,40000
0.00020118548018378772,0.7794313217163086,0.0811740153712521,0.8644132614135742,45000
0.00020118548018378772,0.7683543464660645,0.05027036831986524,0.8189904689788818,50000
0.00020118548018378772,0.7681764586448669,0.07079209330144462,0.8087533116340637,55000
0.00020118548018378772,0.7455445275306701,0.06668640295979932,0.7173545360565186,60000
0.00020118548018378772,0.7440163501739502,0.0663517126993516,0.7562496662139893,65000
0.00020118548018378772,0.7107619110107422,0.07634959271726321,0.6373556852340698,70000
0.00020118548018378772,0.7062022626876832,0.045523526514024186,0.7064980268478394,75000
0.00020118548018378772,0.7097142011642456,0.08424245912932472,0.6494711637496948,80000
0.00020118548018378772,0.6865277137756348,0.06873295733065908,0.532289981842041,85000
0.00020118548018378772,0.7090540050506592,0.09699742603504331,0.7113214731216431,90000
0.00020118548018378772,0.7274629229545593,0.07734306072437214,0.7199733853340149,95000
0.00020118548018378772,0.6582606236457824,0.0920803225556272,0.7680577635765076,100000
0.00020118548018378772,0.6742402788162232,0.10703656220815673,0.6479610204696655,105000
0.00020118548018378772,0.6894052688598633,0.06461577262061678,0.7567761540412903,110000
0.00020118548018378772,0.6454906755447388,0.07271007035296273,0.6105155944824219,115000
0.00020118548018378772,0.6590506202697753,0.09145372077550389,0.5899397730827332,120000
0.00020118548018378772,0.6342083723068237,0.08446441208222988,0.7918189764022827,125000
0.00020118548018378772,0.6357952802658081,0.07642005855345696,0.6560322046279907,130000
0.00020118548018378772,0.6061427640914917,0.0899939171008802,0.6101831197738647,135000
0.00020118548018378772,0.6433919286727905,0.10577768927584345,0.8287845849990845,140000
0.00020118548018378772,0.6528809398651123,0.10056571426938048,0.5850536823272705,145000
0.00020118548018378772,0.5894208404541016,0.08537698122626493,0.6065076589584351,150000
0.00020118548018378772,0.635317751121521,0.10233008074539962,0.6074384450912476,155000
0.00020118548018378772,0.6048571172714233,0.12910812208818856,0.47173237800598145,160000
0.00020118548018378772,0.6527165502548218,0.10121587860207039,0.6829360723495483,165000
0.00020118548018378772,0.604898293876648,0.08835302826159776,0.4940720796585083,170000
0.00020118548018378772,0.5668021035671235,0.10714282145050454,0.4397418797016144,175000
0.00020118548018378772,0.5593367659091949,0.08901639579823785,0.4839581847190857,180000
0.00020118548018378772,0.6296551678657532,0.09452436875540353,0.5354960560798645,185000
0.00020118548018378772,0.5793117075920104,0.10428013713001129,0.5763729810714722,190000
0.00020118548018378772,0.6069989406585693,0.12164165169265405,0.6130447387695312,195000
0.00020118548018378772,0.5945891845703125,0.11905376926033996,0.5101732015609741,200000
