train/loss_avg,train/loss,train/loss_std,lr/train,time/total_timesteps
2.589558495676576,0.8488965034484863,4.704991549875271,0.0019323898686495616,5000
0.8280084512710572,0.7835527062416077,0.11215684401117919,0.0019323898686495616,10000
0.8120010648727417,0.6118278503417969,0.0927657204993838,0.0019323898686495616,15000
0.7259527526855468,0.628654956817627,0.09304378580657788,0.0019323898686495616,20000
0.7390743848800659,0.5985301733016968,0.10659766785181742,0.0019323898686495616,25000
0.6665064245223999,0.6042333841323853,0.09695832236976594,0.0019323898686495616,30000
0.6325497139930725,0.4690243601799011,0.11541251976939412,0.0019323898686495616,35000
0.6545911616325378,0.564501941204071,0.17624016707090082,0.0019323898686495616,40000
0.6238755168914795,0.8332111835479736,0.14526476456210513,0.0019323898686495616,45000
0.653788278388977,0.4148234724998474,0.14192661292394795,0.0019323898686495616,50000
0.6277380859375,0.7264991998672485,0.17829475172634485,0.0019323898686495616,55000
0.5881276620864868,0.607662558555603,0.1624110014841751,0.0019323898686495616,60000
0.6278801863670349,0.7453305125236511,0.15360943351585787,0.0019323898686495616,65000
0.6415928822517395,0.8322032690048218,0.14361587297602443,0.0019323898686495616,70000
0.5847349891662598,1.0547077655792236,0.15754678207783623,0.0019323898686495616,75000
0.6535159259796143,0.759595513343811,0.16066924661040696,0.0019323898686495616,80000
0.6323344722747802,0.7369577884674072,0.192014170886575,0.0019323898686495616,85000
0.5801932474136352,0.33458012342453003,0.16423619085440905,0.0019323898686495616,90000
0.6221698667526245,0.8739707469940186,0.1770198574821174,0.0019323898686495616,95000
0.5985556671142578,0.6262597441673279,0.14697845612853605,0.0019323898686495616,100000
0.5864010772705078,0.34530043601989746,0.1470931127615327,0.0019323898686495616,105000
0.5428240927696228,0.43469002842903137,0.1587707944041929,0.0019323898686495616,110000
0.5447193018913269,0.6486650705337524,0.16005014443131338,0.0019323898686495616,115000
0.5839113618850708,0.632038414478302,0.16186347233672513,0.0019323898686495616,120000
0.603351350402832,0.28122806549072266,0.13657954851659526,0.0019323898686495616,125000
0.5638865443229675,0.4395310580730438,0.13699456730985332,0.0019323898686495616,130000
0.5570188460350036,0.5376390218734741,0.15503153618107476,0.0019323898686495616,135000
0.5603564123153687,0.6931194067001343,0.1692956136763261,0.0019323898686495616,140000
0.5604388528823853,0.5597034692764282,0.1482774033171377,0.0019323898686495616,145000
0.5709667728424073,0.39362555742263794,0.13860632952884785,0.0019323898686495616,150000
0.5381236896514893,0.6329115629196167,0.15407135073168002,0.0019323898686495616,155000
0.5354777128219604,0.2981935739517212,0.15489006167726985,0.0019323898686495616,160000
0.5825059289932251,0.811498761177063,0.1564405213787114,0.0019323898686495616,165000
0.5405677188873291,0.519008457660675,0.17421439197282568,0.0019323898686495616,170000
0.5272947857379914,0.4786686599254608,0.1399918794412677,0.0019323898686495616,175000
0.5288927014827728,0.5920081734657288,0.16542430957978096,0.0019323898686495616,180000
0.5113888056755066,0.3345629572868347,0.1622510077527523,0.0019323898686495616,185000
0.5937329606056213,0.6108448505401611,0.1720536998715469,0.0019323898686495616,190000
0.5373594383239746,0.32318687438964844,0.12482539538764924,0.0019323898686495616,195000
0.5044057487487793,0.5172348022460938,0.14723512742034625,0.0019323898686495616,200000
