lr/train,train/loss_avg,train/loss_std,train/loss,time/total_timesteps
0.0003502127498864788,1.065534670075518,0.1026012802174502,0.940819501876831,5000
0.0003502127498864788,0.9160852069854737,0.05823652120622028,0.8230714797973633,10000
0.0003502127498864788,0.8688679109573364,0.06317412263461993,0.8170102834701538,15000
0.0003502127498864788,0.8265879163742066,0.0697613152469422,0.8171417713165283,20000
0.0003502127498864788,0.8517359292984009,0.05637912015227391,0.8155719041824341,25000
0.0003502127498864788,0.8269407594680787,0.06173640849449231,0.7734256982803345,30000
0.0003502127498864788,0.820289595413208,0.05689707818669485,0.8078184127807617,35000
0.0003502127498864788,0.7839925216674805,0.06472238950238174,0.6622421741485596,40000
0.0003502127498864788,0.8110184720039367,0.05903351174979036,0.8146422505378723,45000
0.0003502127498864788,0.7891592867851257,0.06654095133071708,0.7986850738525391,50000
0.0003502127498864788,0.7973591716766357,0.05706813150250604,0.7999670505523682,55000
0.0003502127498864788,0.7597615787506103,0.07393551372232947,0.7594382762908936,60000
0.0003502127498864788,0.7624889869689941,0.057786114198164464,0.8256068229675293,65000
0.0003502127498864788,0.7293657485961914,0.07553177826577179,0.6489999294281006,70000
0.0003502127498864788,0.7395411324501038,0.060388529622797685,0.783474862575531,75000
0.0003502127498864788,0.7369865447044373,0.056876185503752646,0.6862561106681824,80000
0.0003502127498864788,0.7106867770195008,0.05964511949065088,0.6031257510185242,85000
0.0003502127498864788,0.7262905117988586,0.07789334395671646,0.6898617744445801,90000
0.0003502127498864788,0.7364671207427979,0.07838461549424476,0.7624928951263428,95000
0.0003502127498864788,0.6857359466552735,0.0905674699814615,0.7655459046363831,100000
0.0003502127498864788,0.6866124261856079,0.09831751249639767,0.6545842885971069,105000
0.0003502127498864788,0.6918154930114746,0.07585074377217373,0.7199979424476624,110000
0.0003502127498864788,0.6600110024452209,0.06843896329813046,0.5937820076942444,115000
0.0003502127498864788,0.6756628495216369,0.08249545447278264,0.6563856601715088,120000
0.0003502127498864788,0.6532502252578736,0.07515712722394655,0.8083235025405884,125000
0.0003502127498864788,0.6332848318099975,0.07302949782498654,0.6260557174682617,130000
0.0003502127498864788,0.6282382732391357,0.08896691182921077,0.6265699863433838,135000
0.0003502127498864788,0.6605584087371826,0.09475324121724424,0.8091729879379272,140000
0.0003502127498864788,0.6773615018844604,0.10470492459805224,0.6152132749557495,145000
0.0003502127498864788,0.6071083639144897,0.06580346636578502,0.592931866645813,150000
0.0003502127498864788,0.6477812185287476,0.09856434070377498,0.6164196729660034,155000
0.0003502127498864788,0.6275888654708862,0.12294484505986569,0.45219022035598755,160000
0.0003502127498864788,0.6698625756263733,0.09060433263486237,0.6922269463539124,165000
0.0003502127498864788,0.6341509951591492,0.077498557426449,0.5213574171066284,170000
0.0003502127498864788,0.5804813236236572,0.09992802302967896,0.4598674774169922,175000
0.0003502127498864788,0.5816080228805542,0.08526733844255142,0.48976847529411316,180000
0.0003502127498864788,0.6496790760993958,0.10607495430608893,0.5742334723472595,185000
0.0003502127498864788,0.6071857728004456,0.1005544990874361,0.5562938451766968,190000
0.0003502127498864788,0.6354764864921569,0.11477724254561993,0.5918837189674377,195000
0.0003502127498864788,0.6129239220619201,0.11922139509687515,0.4842655658721924,200000
