train/loss_avg,train/loss,train/loss_std,lr/train,time/total_timesteps
1.112080774862087,1.0032061338424683,0.11799501522747177,0.0008471347952114728,5000
0.9446132478713989,0.8461122512817383,0.056514364552929436,0.0008471347952114728,10000
0.8697345565795899,0.8146734237670898,0.06096456788688423,0.0008471347952114728,15000
0.831538650894165,0.8418553471565247,0.06234951176671671,0.0008471347952114728,20000
0.8475022388458252,0.7646489143371582,0.05950698538453531,0.0008471347952114728,25000
0.8160138221740723,0.726381778717041,0.057822486157676385,0.0008471347952114728,30000
0.82192638463974,0.8594446778297424,0.06683036222468024,0.0008471347952114728,35000
0.7723382012367248,0.7011756896972656,0.0892209887097913,0.0008471347952114728,40000
0.7967356499671936,0.7808361649513245,0.07454896311653494,0.0008471347952114728,45000
0.7810567414283752,0.8138280510902405,0.04989951684038832,0.0008471347952114728,50000
0.7850932495117188,0.7878025770187378,0.05981108366315812,0.0008471347952114728,55000
0.7567044012069702,0.7589712142944336,0.06339900970582082,0.0008471347952114728,60000
0.7491807069778442,0.8005777597427368,0.0717038299982891,0.0008471347952114728,65000
0.7194038400650025,0.6191393136978149,0.08480157129105508,0.0008471347952114728,70000
0.729077265548706,0.6986641883850098,0.04669226613919968,0.0008471347952114728,75000
0.7343139854431152,0.6514206528663635,0.07475483166046672,0.0008471347952114728,80000
0.707483051109314,0.5700639486312866,0.05131195921920973,0.0008471347952114728,85000
0.7099191486358642,0.6569421887397766,0.08159154308618041,0.0008471347952114728,90000
0.7333189935684205,0.7128283977508545,0.07554542385767239,0.0008471347952114728,95000
0.6589625946044921,0.8439710736274719,0.08689070059480007,0.0008471347952114728,100000
0.6841042388916015,0.658621072769165,0.11266849887088337,0.0008471347952114728,105000
0.6914457359313965,0.7922135591506958,0.07746772463767232,0.0008471347952114728,110000
0.6499741437911988,0.6176160573959351,0.06978978161254133,0.0008471347952114728,115000
0.6589223196029663,0.6172049045562744,0.10563935088003373,0.0008471347952114728,120000
0.6293055404663086,0.8250932693481445,0.1146523845738382,0.0008471347952114728,125000
0.6342549015045166,0.6111117601394653,0.07834560202266737,0.0008471347952114728,130000
0.6078534062385559,0.633276641368866,0.10160537071978024,0.0008471347952114728,135000
0.6487448435783386,0.7989172339439392,0.12645277306007005,0.0008471347952114728,140000
0.6565917465209961,0.5065805912017822,0.11109778016675333,0.0008471347952114728,145000
0.5794018253326416,0.566821813583374,0.08911486170133238,0.0008471347952114728,150000
0.6199114637374878,0.5961481332778931,0.12718983688328114,0.0008471347952114728,155000
0.6160199731826782,0.4555434584617615,0.13528731792056925,0.0008471347952114728,160000
0.671580886554718,0.6440923810005188,0.1008949089183811,0.0008471347952114728,165000
0.623617968082428,0.5749852061271667,0.10861332200624589,0.0008471347952114728,170000
0.5703488771915436,0.4432309567928314,0.11988847988228032,0.0008471347952114728,175000
0.5589687797069549,0.48446106910705566,0.09525028410867957,0.0008471347952114728,180000
0.6530858633041382,0.5485953092575073,0.11930655761732158,0.0008471347952114728,185000
0.6091703531265259,0.5666427612304688,0.10446544603814051,0.0008471347952114728,190000
0.6301450723648071,0.605516791343689,0.1267762080888516,0.0008471347952114728,195000
0.6167276273727417,0.4860852360725403,0.1181560306979969,0.0008471347952114728,200000
