lr/train,train/loss_avg,train/loss_std,train/loss,time/total_timesteps
0.006128445419016379,0.9580803859294165,0.14045297060997605,0.8696380257606506,5000
0.006128445419016379,0.7889333659172059,0.06473643033457713,0.7110582590103149,10000
0.006128445419016379,0.7506761610031127,0.057822949046625195,0.7026437520980835,15000
0.006128445419016379,0.6764982801437378,0.08865015668128713,0.8693931102752686,20000
0.006128445419016379,0.6927323852539062,0.08777757370664217,0.5457143783569336,25000
0.006128445419016379,0.6812854343414306,0.07961878669472257,0.7319334745407104,30000
0.006128445419016379,0.7145960927963256,0.0832730466323664,0.7193530797958374,35000
0.006128445419016379,0.6716794141769409,0.07831882957822955,0.6016449332237244,40000
0.006128445419016379,0.7427534717559815,0.09099613066518253,0.9466559886932373,45000
0.006128445419016379,0.7203816696166992,0.07439951737333057,0.6396850347518921,50000
0.006128445419016379,0.6856688196182251,0.05606505303749206,0.6402665376663208,55000
0.006128445419016379,0.666408324623108,0.05761515910639246,0.5955202579498291,60000
0.006128445419016379,0.6431142957687378,0.08033235757771934,0.5865358114242554,65000
0.006128445419016379,0.5941844251632691,0.06632171875315436,0.5066429376602173,70000
0.006128445419016379,0.5327309982299805,0.06839792123447386,0.521826982498169,75000
0.006128445419016379,0.5655612827301025,0.1312042716181659,0.4987027049064636,80000
0.006128445419016379,0.5187514725208282,0.11783152573984919,0.35941603779792786,85000
0.006128445419016379,0.5017695583820343,0.11488058880763317,0.32005658745765686,90000
0.006128445419016379,0.5505058718681335,0.11710037211237943,0.5126781463623047,95000
0.006128445419016379,0.4671540870666504,0.14927431810272349,0.7298225164413452,100000
0.006128445419016379,0.48620074911117556,0.16556250091272393,0.4094769358634949,105000
0.006128445419016379,0.5015771904945373,0.10359830759665506,0.4975152015686035,110000
0.006128445419016379,0.4738760645866394,0.10510481934331595,0.34893494844436646,115000
0.006128445419016379,0.48527139673233033,0.13207406442986122,0.42893752455711365,120000
0.006128445419016379,0.4365943588256836,0.14455816454921303,0.8923571109771729,125000
0.006128445419016379,0.4602457155227661,0.1384555495956438,0.43031781911849976,130000
0.006128445419016379,0.4235635115146637,0.1449071309957918,0.3942354619503021,135000
0.006128445419016379,0.48229937930107114,0.12681105029249276,0.7013977766036987,140000
0.006128445419016379,0.49859196786880494,0.11323144027873457,0.4398677945137024,145000
0.006128445419016379,0.40799204845428466,0.10853577681495809,0.4480161964893341,150000
0.006128445419016379,0.46224002442359924,0.14961149613125,0.37262406945228577,155000
0.006128445419016379,0.4492690226078033,0.13700526486172196,0.32596489787101746,160000
0.006128445419016379,0.47973767318725585,0.11854733248779852,0.46894407272338867,165000
0.006128445419016379,0.4552624765396118,0.09296674482675628,0.38062483072280884,170000
0.006128445419016379,0.4196814650297165,0.12306255582822687,0.24610067903995514,175000
0.006128445419016379,0.35799447491168973,0.10105157979744195,0.30345025658607483,180000
0.006128445419016379,0.48759342498779296,0.11520447894630452,0.41937267780303955,185000
0.006128445419016379,0.4395297723770142,0.09611255046358104,0.34726178646087646,190000
0.006128445419016379,0.46527336568832395,0.13370254940405235,0.4254191517829895,195000
0.006128445419016379,0.44984400873184205,0.101552350475709,0.32513973116874695,200000
