time/total_timesteps,train/loss,lr/train,train/loss_avg,train/loss_std
5000,0.8559842109680176,0.0010291544230037718,0.8629680384556061,0.14667676071577646
10000,0.625307559967041,0.0010291544230037718,0.7649145362854004,0.08750085734527029
15000,0.7412296533584595,0.0010291544230037718,0.7076978452682495,0.11771326645646162
20000,0.6166104674339294,0.0010291544230037718,0.6427143087387085,0.12551514904253747
25000,0.5903435349464417,0.0010291544230037718,0.6144125710487366,0.14199313049181286
30000,0.45574724674224854,0.0010291544230037718,0.6156047293663025,0.14616051019084644
35000,0.7672725915908813,0.0010291544230037718,0.5640443857192993,0.15806166674418498
40000,0.48737698793411255,0.0010291544230037718,0.5880400835037232,0.14047204049237522
45000,0.7234875559806824,0.0010291544230037718,0.5418727076530456,0.15004382231635247
50000,0.30907315015792847,0.0010291544230037718,0.5350673205375671,0.14009252503492944
55000,0.6334632635116577,0.0010291544230037718,0.5569437831878662,0.15922439206032485
60000,0.6188307404518127,0.0010291544230037718,0.49116401653289793,0.13972091575514345
65000,0.3031906485557556,0.0010291544230037718,0.5210548941612244,0.13816168069815307
70000,0.3521968722343445,0.0010291544230037718,0.4971888113975525,0.13229390538407892
75000,0.6561588048934937,0.0010291544230037718,0.47383254623413085,0.1253339595988225
80000,0.6127767562866211,0.0010291544230037718,0.4560729169845581,0.13915314400813214
85000,0.56532883644104,0.0010291544230037718,0.46689924087524415,0.1413065086811553
90000,0.7345613241195679,0.0010291544230037718,0.5279458034515381,0.18219797791686382
95000,0.7586585283279419,0.0010291544230037718,0.7284557832717895,0.1668777556654219
100000,0.5962021946907043,0.0010291544230037718,0.6839869245529174,0.16096577746476284
105000,0.4073486328125,0.0010291544230037718,0.5472872814178467,0.1395496230069981
110000,0.368560791015625,0.0010291544230037718,0.5642336639404297,0.14856229993173656
115000,0.4286237955093384,0.0010291544230037718,0.5019968423843384,0.16128282320802487
120000,0.6156104803085327,0.0010291544230037718,0.5220644529342652,0.1685738157270682
125000,0.33271485567092896,0.0010291544230037718,0.5241084782600403,0.12652313063476672
130000,0.5895354747772217,0.0010291544230037718,0.5413110087394715,0.10951050683706486
135000,0.7842415571212769,0.0010291544230037718,0.5076601121902465,0.1569617955147017
140000,0.6297834515571594,0.0010291544230037718,0.4888085657119751,0.13073074813668925
145000,0.3326115608215332,0.0010291544230037718,0.4667181858062744,0.13370429247525228
150000,0.2467152178287506,0.0010291544230037718,0.43852842206954956,0.12020392047075085
155000,0.47013431787490845,0.0010291544230037718,0.4683699993133545,0.12243288655387531
160000,0.555335521697998,0.0010291544230037718,0.4871495644569397,0.09930482575999129
165000,0.6604750752449036,0.0010291544230037718,0.4733266011238098,0.12453268345665755
170000,0.3850916028022766,0.0010291544230037718,0.4440835602760315,0.14054146406201287
175000,0.3487117290496826,0.0010291544230037718,0.4392943628311157,0.148039960667934
180000,0.44049257040023804,0.0010291544230037718,0.4211768863677979,0.1378208077486695
185000,0.26657572388648987,0.0010291544230037718,0.43880704045295715,0.11879438412974119
190000,0.47829675674438477,0.0010291544230037718,0.3805975680828094,0.10498816255913074
195000,0.4912271499633789,0.0010291544230037718,0.3989760585784912,0.10877217387049866
200000,0.2621508538722992,0.0010291544230037718,0.4115199691772461,0.09738793892361483
