lr/train,time/total_timesteps,train/loss_avg,train/loss_std,train/loss
0.0003034995463480802,5000,1.530537052107562,2.304412982268127,0.8605678081512451
0.0003034995463480802,10000,0.7065930559158325,0.09148178186559004,0.5907363295555115
0.0003034995463480802,15000,0.6837454496383667,0.0971942397561066,0.5877578258514404
0.0003034995463480802,20000,0.5956943260192871,0.12595518209109144,0.6354555487632751
0.0003034995463480802,25000,0.6425809593200683,0.14068666980055428,0.47853684425354004
0.0003034995463480802,30000,0.5527067613601685,0.1436519213815128,0.4297648072242737
0.0003034995463480802,35000,0.5330169464111328,0.13941226645522184,0.3900247812271118
0.0003034995463480802,40000,0.4745308088302612,0.1460374033097596,0.4484170377254486
0.0003034995463480802,45000,0.467624773979187,0.13041949075665912,0.6924983263015747
0.0003034995463480802,50000,0.4388103036880493,0.11914181258328718,0.5451487302780151
0.0003034995463480802,55000,0.48032834148406983,0.13548148433129797,0.5268779993057251
0.0003034995463480802,60000,0.4783511281967163,0.12223808326493862,0.4958999752998352
0.0003034995463480802,65000,0.48961370534896853,0.1466038910117877,0.27988046407699585
0.0003034995463480802,70000,0.41645182275772097,0.09384442596073363,0.4416137933731079
0.0003034995463480802,75000,0.47397845401763916,0.11551375994468681,0.30085670948028564
0.0003034995463480802,80000,0.4015419328689575,0.11549534154897309,0.38184329867362976
0.0003034995463480802,85000,0.40191031565666197,0.12499213737583043,0.3691670596599579
0.0003034995463480802,90000,0.43991088337898254,0.11565923779464726,0.41262221336364746
0.0003034995463480802,95000,0.38926413469314575,0.12051730037534127,0.551602303981781
0.0003034995463480802,100000,0.4061147181510925,0.1261578458031694,0.22970902919769287
0.0003034995463480802,105000,0.38171742429733274,0.10951889019251611,0.24617475271224976
0.0003034995463480802,110000,0.3633502836227417,0.125378492631351,0.3346070945262909
0.0003034995463480802,115000,0.3590714327812195,0.11531960752620528,0.465104341506958
0.0003034995463480802,120000,0.4146033012390137,0.1325808616582945,0.5858421325683594
0.0003034995463480802,125000,0.41843267407417295,0.1034897670072015,0.4150224030017853
0.0003034995463480802,130000,0.41586225390434267,0.1177454694179423,0.49095213413238525
0.0003034995463480802,135000,0.3574019192695618,0.09287591254833853,0.33632105588912964
0.0003034995463480802,140000,0.3710493805885315,0.10622198272346033,0.4337567389011383
0.0003034995463480802,145000,0.39042890629768373,0.11579914436728535,0.4863334000110626
0.0003034995463480802,150000,0.3679356614589691,0.10893865342652385,0.3850696086883545
0.0003034995463480802,155000,0.37401522021293643,0.1070542688298548,0.43307068943977356
0.0003034995463480802,160000,0.341578063249588,0.10955242167397475,0.36911100149154663
0.0003034995463480802,165000,0.36941604795455935,0.11695546938666679,0.5573837161064148
0.0003034995463480802,170000,0.3752097041130066,0.09166140705559657,0.3682582974433899
0.0003034995463480802,175000,0.37201940870285033,0.12291614658381322,0.4573163390159607
0.0003034995463480802,180000,0.3589039267539978,0.0892663002502312,0.33919352293014526
0.0003034995463480802,185000,0.36772521924972534,0.10969833103553867,0.49226731061935425
0.0003034995463480802,190000,0.3323301484107971,0.09278230536202187,0.5517603158950806
0.0003034995463480802,195000,0.3386791276454926,0.11543473950701613,0.17584863305091858
0.0003034995463480802,200000,0.350129509973526,0.11916487732008688,0.1342049539089203
