lr/train,train/loss,train/loss_std,time/total_timesteps,train/loss_avg
0.0002613980971789548,0.9613175392150879,0.10146276171161699,5000,1.069176367742479
0.0002613980971789548,0.9440094232559204,0.0671337560574572,10000,0.9131896923065186
0.0002613980971789548,0.7819240093231201,0.07210925494175023,15000,0.8711043884277344
0.0002613980971789548,0.8011922836303711,0.09009479754254363,20000,0.8359421657562256
0.0002613980971789548,0.8913734555244446,0.08751288879509099,25000,0.796705476474762
0.0002613980971789548,0.7318602204322815,0.09070467542368947,30000,0.8163754704475403
0.0002613980971789548,0.687401294708252,0.08479631544384718,35000,0.7846054109573364
0.0002613980971789548,0.6191864013671875,0.1046365515663641,40000,0.7744987770080567
0.0002613980971789548,0.6962929964065552,0.106351979671941,45000,0.7884184282302856
0.0002613980971789548,0.6930186152458191,0.0928234908585978,50000,0.7907879283905029
0.0002613980971789548,0.7293564677238464,0.09011594984099952,55000,0.760718860912323
0.0002613980971789548,0.8068233132362366,0.08122681888711433,60000,0.781502105998993
0.0002613980971789548,0.6792190074920654,0.08979205383110583,65000,0.7429402816772461
0.0002613980971789548,0.7520408630371094,0.09392692572273013,70000,0.754902795791626
0.0002613980971789548,0.7703272700309753,0.11103323476884659,75000,0.7173715611457825
0.0002613980971789548,0.4854295253753662,0.12002227903471394,80000,0.6842714732170105
0.0002613980971789548,0.8588084578514099,0.13323854572584892,85000,0.7133472762107849
0.0002613980971789548,0.541888952255249,0.09839744169071861,90000,0.6650414818763732
0.0002613980971789548,0.8830417394638062,0.1016943349767147,95000,0.6899512414932251
0.0002613980971789548,0.6082687377929688,0.14652415066224664,100000,0.7017497297286988
0.0002613980971789548,0.6529017686843872,0.11630450328268048,105000,0.6788629663467407
0.0002613980971789548,0.5899534225463867,0.1163395596058767,110000,0.6497878187179565
0.0002613980971789548,0.6148114204406738,0.10830389630035671,115000,0.6556753654479981
0.0002613980971789548,0.478475958108902,0.12556990377683028,120000,0.6642649234771728
0.0002613980971789548,0.5256615281105042,0.13676393948145238,125000,0.6645571827888489
0.0002613980971789548,0.5587362051010132,0.132633120652095,130000,0.6700539874076843
0.0002613980971789548,0.659115195274353,0.14158884851407028,135000,0.6612161756515503
0.0002613980971789548,0.45428410172462463,0.1865113866718284,140000,0.6064982517242432
0.0002613980971789548,0.6718236207962036,0.14717963513372484,145000,0.6370723026275634
0.0002613980971789548,0.5785008668899536,0.12839894560084703,150000,0.6145142663955688
0.0002613980971789548,0.6006078720092773,0.12678394739300725,155000,0.5665648693084717
0.0002613980971789548,0.5246813297271729,0.1399676786260893,160000,0.623076676940918
0.0002613980971789548,0.7408926486968994,0.1463572417981277,165000,0.6146115253448486
0.0002613980971789548,0.8707837462425232,0.15204203495374655,170000,0.5878003763198852
0.0002613980971789548,0.696998655796051,0.13367582898936917,175000,0.6287555577278138
0.0002613980971789548,0.5480808615684509,0.13973093288891097,180000,0.6287071320533753
0.0002613980971789548,0.45951586961746216,0.14184055616268876,185000,0.6218340771675109
0.0002613980971789548,0.46336156129837036,0.14386692976528426,190000,0.641396129322052
0.0002613980971789548,0.7392793893814087,0.15109268893805378,195000,0.6130901054382324
0.0002613980971789548,0.6515641808509827,0.13662380694024762,200000,0.6054988885879516
