train/loss_avg,train/loss,train/loss_std,lr/train,time/total_timesteps
1.1077634246870018,0.6176574230194092,0.7287677969887157,0.0008476511301445493,5000
0.7667482286453247,0.6938905119895935,0.09859815457929419,0.0008476511301445493,10000
0.6866121114730835,0.5594518184661865,0.09439320697735082,0.0008476511301445493,15000
0.6150438827514648,0.83088618516922,0.11960600995180087,0.0008476511301445493,20000
0.6657802835464478,0.6082795858383179,0.1327717686209462,0.0008476511301445493,25000
0.569091450881958,0.5836841464042664,0.1392972315131431,0.0008476511301445493,30000
0.5439532217502594,0.43718454241752625,0.1338706036112059,0.0008476511301445493,35000
0.5595899230480194,0.45100849866867065,0.16926069055025028,0.0008476511301445493,40000
0.5365564463615418,0.8139092326164246,0.15094374746354394,0.0008476511301445493,45000
0.5129945492744445,0.34790611267089844,0.15917782505693268,0.0008476511301445493,50000
0.4845737421035767,0.5439003705978394,0.1280275095791422,0.0008476511301445493,55000
0.4659525945663452,0.47243833541870117,0.14472333368166945,0.0008476511301445493,60000
0.4832328988075256,0.6240604519844055,0.15360543812079563,0.0008476511301445493,65000
0.48779080152511595,0.6739550828933716,0.13055893218646197,0.0008476511301445493,70000
0.4398306047439575,0.6911071538925171,0.1274221681133133,0.0008476511301445493,75000
0.47606057415008546,0.38090941309928894,0.1626014071411967,0.0008476511301445493,80000
0.43161288747787474,0.6195411086082458,0.12183595097247703,0.0008476511301445493,85000
0.45518567199707033,0.29279276728630066,0.13959747758854674,0.0008476511301445493,90000
0.4610085450172424,0.7375838756561279,0.12692845161743374,0.0008476511301445493,95000
0.4377804841995239,0.4828356206417084,0.1179655088270356,0.0008476511301445493,100000
0.4444699255466461,0.2144547998905182,0.11466165636096477,0.0008476511301445493,105000
0.4025477797985077,0.3554116487503052,0.1263405270150902,0.0008476511301445493,110000
0.40141549243927,0.5301941633224487,0.11514232393243687,0.0008476511301445493,115000
0.4238785963058472,0.4229278564453125,0.13612990119014606,0.0008476511301445493,120000
0.41201544909477233,0.16421887278556824,0.11001544334518724,0.0008476511301445493,125000
0.4389817032337189,0.29309332370758057,0.12945050976000405,0.0008476511301445493,130000
0.4305670907497406,0.4965212643146515,0.12354802114940473,0.0008476511301445493,135000
0.42621308846473693,0.4038599133491516,0.13555090472375225,0.0008476511301445493,140000
0.398503516626358,0.32891014218330383,0.10632632822651333,0.0008476511301445493,145000
0.4102586504459381,0.2718571126461029,0.11129793117298431,0.0008476511301445493,150000
0.37830956897735596,0.4032197594642639,0.13561662858570442,0.0008476511301445493,155000
0.3880974816322327,0.1707850843667984,0.12319286304712801,0.0008476511301445493,160000
0.4094178526878357,0.5448245406150818,0.13166119271727006,0.0008476511301445493,165000
0.37842310876846313,0.39047563076019287,0.1240644511904311,0.0008476511301445493,170000
0.38949111371040346,0.3453875482082367,0.1231544372700491,0.0008476511301445493,175000
0.4041292022228241,0.4043533205986023,0.14768215716218974,0.0008476511301445493,180000
0.36186950583457944,0.23349139094352722,0.12528851550502346,0.0008476511301445493,185000
0.3848256899356842,0.6040850877761841,0.12707759371895527,0.0008476511301445493,190000
0.39054907524585725,0.16667835414409637,0.11335767445023918,0.0008476511301445493,195000
0.34878729865550995,0.40835025906562805,0.11285152986057422,0.0008476511301445493,200000
