lr/train,train/loss,train/loss_std,time/total_timesteps,train/loss_avg
0.0017989926018901654,0.7946939468383789,3.2160693063816965,5000,2.1361832112124155
0.0017989926018901654,0.8384451270103455,0.11754695609296881,10000,0.7964773984909057
0.0017989926018901654,0.681432843208313,0.06294719332835524,15000,0.7304429954528808
0.0017989926018901654,0.5661894679069519,0.06663017625804168,20000,0.667561191368103
0.0017989926018901654,0.5865823030471802,0.07480964694110656,25000,0.5864458326339722
0.0017989926018901654,0.5800015926361084,0.08198804462608354,30000,0.5834067106246948
0.0017989926018901654,0.48321428894996643,0.12850712748462703,35000,0.5484835698604583
0.0017989926018901654,0.5134140253067017,0.11496345311975126,40000,0.5209492037296295
0.0017989926018901654,0.5196065902709961,0.1494726182071486,45000,0.534807829284668
0.0017989926018901654,0.4774475693702698,0.07773726252486614,50000,0.5183290307998657
0.0017989926018901654,0.4759419560432434,0.15680119964192318,55000,0.5326321759223938
0.0017989926018901654,0.48900532722473145,0.13611196243376564,60000,0.5603631051063538
0.0017989926018901654,0.49332553148269653,0.10932253139386448,65000,0.44850146646499633
0.0017989926018901654,0.5822927355766296,0.12414431212359689,70000,0.5004698296546936
0.0017989926018901654,0.6955878734588623,0.12445518053651965,75000,0.5827750650405884
0.0017989926018901654,0.46726417541503906,0.1306923006074579,80000,0.5274108821868897
0.0017989926018901654,0.6844079494476318,0.1499307063764085,85000,0.5439539775848389
0.0017989926018901654,0.42990756034851074,0.1432766054275033,90000,0.5413778057098388
0.0017989926018901654,0.6087782382965088,0.15452614577571355,95000,0.5664741596221924
0.0017989926018901654,0.47920820116996765,0.17593269055948127,100000,0.5605486444473267
0.0017989926018901654,0.6718361973762512,0.13108806466062395,105000,0.5399829714775085
0.0017989926018901654,0.5105060338973999,0.056895191366621904,110000,0.5486379496574402
0.0017989926018901654,0.4304654002189636,0.08827162540715346,115000,0.530210790348053
0.0017989926018901654,0.2760785222053528,0.13156104440521213,120000,0.49386828870773314
0.0017989926018901654,0.6990039348602295,0.1607051338140778,125000,0.5695250675201416
0.0017989926018901654,0.6044137477874756,0.09074186083653692,130000,0.5532799663543702
0.0017989926018901654,0.48209449648857117,0.09603416251694447,135000,0.47361029801368715
0.0017989926018901654,0.9264052510261536,0.13379274973438016,140000,0.46051558356285094
0.0017989926018901654,0.5842428803443909,0.09377542412548853,145000,0.4953044739723206
0.0017989926018901654,0.5398027896881104,0.1291375126909071,150000,0.44864429807662964
0.0017989926018901654,0.6861752867698669,0.15022542013927562,155000,0.4448971779823303
0.0017989926018901654,0.3406020700931549,0.103876388677613,160000,0.4501753767967224
0.0017989926018901654,0.3136327266693115,0.11443873952293132,165000,0.42158749046325683
0.0017989926018901654,0.3636298179626465,0.10546590591779492,170000,0.39931162376403806
0.0017989926018901654,0.25595682859420776,0.10921182756793917,175000,0.3961562661170959
0.0017989926018901654,0.38166141510009766,0.12168103768711587,180000,0.4549074774742127
0.0017989926018901654,0.2938786447048187,0.09658836568979856,185000,0.47146625208854676
0.0017989926018901654,0.4988419711589813,0.10625779963272945,190000,0.3675909947872162
0.0017989926018901654,0.5410038232803345,0.08396971760188164,195000,0.42403289041519165
0.0017989926018901654,0.5145512223243713,0.11474944431565151,200000,0.3723523294448853
