time/total_timesteps,train/loss,lr/train,train/loss_avg,train/loss_std
5000,1.070754885673523,0.03902633335337917,2.28196520073269,2.1278127896096057
10000,1.091394066810608,0.03902633335337917,1.0816622838974,0.12987050181711657
15000,0.8237454891204834,0.03902633335337917,0.9973875259399414,0.11747780825446269
20000,0.8906377553939819,0.03902633335337917,0.8932340244293213,0.09295079727722838
25000,0.8365944027900696,0.03902633335337917,0.8894534401893616,0.09689062037307422
30000,0.8342419862747192,0.03902633335337917,0.8336077219963074,0.1021665206946646
35000,0.929739236831665,0.03902633335337917,0.8918946029663086,0.10075209183830951
40000,0.7493505477905273,0.03902633335337917,0.8531245990753173,0.08655668387360686
45000,0.9460018277168274,0.03902633335337917,0.9047235798835754,0.09512093302111316
50000,0.7660894989967346,0.03902633335337917,0.9223301320075988,0.1463154618720658
55000,0.8535059094429016,0.03902633335337917,0.8982534138679504,0.1013470709919279
60000,0.9654802680015564,0.03902633335337917,0.9255440342903137,0.10305691877763297
65000,0.9021226763725281,0.03902633335337917,0.9111298571586609,0.06650716176452674
70000,1.0173101425170898,0.03902633335337917,0.9136629906654358,0.09602411272008532
75000,0.950303316116333,0.03902633335337917,0.8696145030975342,0.08472621318431611
80000,0.9417409300804138,0.03902633335337917,0.9094677326202393,0.08808680689470774
85000,0.8128068447113037,0.03902633335337917,0.8896659236907959,0.09003587382162746
90000,0.8017110824584961,0.03902633335337917,0.8720110904693603,0.08228022537553269
95000,0.9961535334587097,0.03902633335337917,0.9011102921485901,0.14212807811329217
100000,0.8623778820037842,0.03902633335337917,0.8779261916160583,0.09713702213550333
105000,0.869265615940094,0.03902633335337917,0.9329229985237122,0.1322824803004885
110000,0.8041865825653076,0.03902633335337917,0.9435109942436218,0.15376633026374048
115000,0.9809942245483398,0.03902633335337917,0.9171470359802246,0.1685263679538285
120000,0.8746644258499146,0.03902633335337917,0.881619026184082,0.10702708204327688
125000,0.7898256778717041,0.03902633335337917,0.8437534366607666,0.07296234252618475
130000,0.9088531732559204,0.03902633335337917,0.8762117477416992,0.096813453522942
135000,0.9537088871002197,0.03902633335337917,0.8931726493835449,0.07480884210946827
140000,1.3216958045959473,0.03902633335337917,0.9307493274688721,0.10097874274183435
145000,1.1118298768997192,0.03902633335337917,1.0018341897964478,0.09251214972786496
150000,0.9121676683425903,0.03902633335337917,0.958032907295227,0.10706491680621087
155000,0.7226507663726807,0.03902633335337917,0.9704675888061524,0.11817941453164661
160000,0.9716473817825317,0.03902633335337917,0.9589646076202393,0.07985006663500417
165000,0.7989128828048706,0.03902633335337917,0.998939959526062,0.11112332728733296
170000,1.0871608257293701,0.03902633335337917,1.0018244546890258,0.10224422531751903
175000,1.0499658584594727,0.03902633335337917,1.0227504737854003,0.08076433795150803
180000,1.0991690158843994,0.03902633335337917,0.9994137908935546,0.09294749128709139
185000,0.9783076047897339,0.03902633335337917,0.9991220586776733,0.0773509778165378
190000,0.9970008134841919,0.03902633335337917,0.9958205739974976,0.07788556315927243
195000,0.8228522539138794,0.03902633335337917,0.9884848894119262,0.11169643528673653
200000,1.0064406394958496,0.03902633335337917,1.0021853761672974,0.09383061315465815
