lr/train,time/total_timesteps,train/loss_avg,train/loss_std,train/loss
0.000741657860751774,5000,0.9917841945691616,0.11897757446542102,0.7761930823326111
0.000741657860751774,10000,0.8029007500648498,0.08605556563634555,0.7717561721801758
0.000741657860751774,15000,0.7605289192199707,0.056338043132665494,0.7691435813903809
0.000741657860751774,20000,0.7471561500549316,0.0860816969467473,0.6326339244842529
0.000741657860751774,25000,0.7207555494308472,0.07121958107699158,0.706081748008728
0.000741657860751774,30000,0.7349575420379638,0.056390535183740396,0.6797861456871033
0.000741657860751774,35000,0.698220269203186,0.08686669664885854,0.5983445644378662
0.000741657860751774,40000,0.6864296421051025,0.0826123754259541,0.6149178147315979
0.000741657860751774,45000,0.677717049407959,0.1118749150652797,0.5974502563476562
0.000741657860751774,50000,0.6506601245880127,0.11001738019836138,0.6973305940628052
0.000741657860751774,55000,0.6283235669136047,0.07032549685336928,0.6364337801933289
0.000741657860751774,60000,0.6600891707420349,0.0865444530864869,0.5640089511871338
0.000741657860751774,65000,0.644669660949707,0.08456881636010961,0.5861892700195312
0.000741657860751774,70000,0.6371056985855102,0.08238866025617275,0.6791602969169617
0.000741657860751774,75000,0.5932268072128296,0.11052630776030666,0.5582685470581055
0.000741657860751774,80000,0.5891691711425782,0.09427117452203004,0.7534297704696655
0.000741657860751774,85000,0.5977690694332123,0.09497382419004502,0.49563726782798767
0.000741657860751774,90000,0.5374713350772857,0.07706766946533748,0.5801928043365479
0.000741657860751774,95000,0.5958241752624511,0.10058663037503028,0.4976472854614258
0.000741657860751774,100000,0.5637212821960449,0.09250621147408482,0.5372380018234253
0.000741657860751774,105000,0.5498484689712524,0.08855140231846123,0.49876081943511963
0.000741657860751774,110000,0.5609526598930359,0.10939142610935686,0.45805832743644714
0.000741657860751774,115000,0.5176227603435516,0.10679539043307285,0.45516130328178406
0.000741657860751774,120000,0.5379973151683808,0.09813616674510968,0.4831444025039673
0.000741657860751774,125000,0.5335854339122772,0.11197152794239491,0.3617689311504364
0.000741657860751774,130000,0.5226713385105133,0.08866624333503904,0.6309003233909607
0.000741657860751774,135000,0.456938933467865,0.07527180102704564,0.35766738653182983
0.000741657860751774,140000,0.5420377860069275,0.11523060055056089,0.5272120833396912
0.000741657860751774,145000,0.5009500234603882,0.1330675908330882,0.5323458909988403
0.000741657860751774,150000,0.49476184425354003,0.09222262412326852,0.4601612687110901
0.000741657860751774,155000,0.48833051500320435,0.12954478366222577,0.5678518414497375
0.000741657860751774,160000,0.4821178280830383,0.10625054079332938,0.45272549986839294
0.000741657860751774,165000,0.4702905805110931,0.09792575996963485,0.3298371732234955
0.000741657860751774,170000,0.47826582074165347,0.1043901127926165,0.49236589670181274
0.000741657860751774,175000,0.5237713130474091,0.0958721202096907,0.4781997501850128
0.000741657860751774,180000,0.45922302918434144,0.08670537165404914,0.4370115399360657
0.000741657860751774,185000,0.48330684604644775,0.06667129788709086,0.7147048711776733
0.000741657860751774,190000,0.44266362113952634,0.1113940060877073,0.3857802748680115
0.000741657860751774,195000,0.46223642015457156,0.10311069989575931,0.35708194971084595
0.000741657860751774,200000,0.44805888833999635,0.11184877527680957,0.49881911277770996
